KEY,en,notes,sp,fr,de,it,pt-br,ru,ko,ja,zh
ARMOR_PAPERARMOR_DESC,"+1 Bleed Thorns.Your basic attack inflicts Bleed.Fragile, Brittle, Flammable, melts in water.",,"+1 de espinas hemorrágicas.El ataque básico inflige hemorragia.Fragilidad, endeblez, inflamabilidad. Se derrite en el agua.","Épines sanglantes +1.Votre attaque de base inflige Saignement.Fragile, Cassant, Inflammable, se désintègre dans l'eau.","+1&nbsp;Blutige Dornen.Dein Grundangriff verursacht Blutung.Zerbrechlich, Spröde, Leicht brennbar, Wasserlöslich.","+1 Spine Insanguinate.Il tuo attacco base infligge Sanguinamento.Fragile, Friabile, Infiammabile, si scioglie in acqua.","+1 de espinhos de sangramento.Seu ataque básico aplica sangramento.Frágil, quebradiço, inflamável, derrete na água.",,,+1出血棘。​通常攻撃が​出血を​付与。​壊れやすい、​もろい、​可燃性、​水で​溶ける。[b][/b],
SETBONUS_PAPER_NAME,Paper Set Bonus!,,¡Bonificación de conjunto de papel!,Bonus d'ensemble&nbsp;: papier&nbsp;!,Setbonus: Papierrüstung!,Bonus Set: Carta!,Bônus de Conjunto de Papel!,,,紙セットボーナス!,
SETBONUS_PAPER_DESC,+1 Bleed Thorns. Paper Set Pieces are no longer Fragile nor Brittle.,,+1 de espinas hemorrágicas. Las piezas de papel ya no sufren fragilidad ni endeblez.,Épines sanglantes +1. Les éléments de l'ensemble en papier ne sont plus Fragiles ni Cassants.,+1&nbsp;Blutige Dornen. Papiersetgegenstände sind nicht mehr zerbrechlich oder spröde.,+1 Spine Insanguinate. I pezzi del set Carta non sono più fragili né friabili.,+1 de espinhos de sangramento. As peças do conjunto não são mais frágeis ou quebradiças.,,,+1出血棘。​紙セットピースは​壊れやすくなくなり、もろくもなくなる。[b][/b],
,,,,,,,,,,,
SETBONUS_PARASITE_NAME,Parasite Set Bonus!,,¡Bonificación de conjunto parásito!,Bonus d'ensemble&nbsp;: parasite&nbsp;!,Setbonus: Parasiten!,Bonus Set: Parassita!,Bônus de Conjunto de Parasita!,,,寄生虫セットボーナス!,
SETBONUS_PARASITE_DESC,"At the end of each battle, lose a random stat permanently and gain a random mutation.",,"Al final de cada combate, pierde un atributo al azar para siempre y obtiene una mutación al azar.","À la fin de chaque combat, vous perdez une stat aléatoire de façon permanente et gagnez une mutation aléatoire.",Am Ende jedes Kampfes verlierst du dauerhaft ein zufälliges Attribut und erhältst eine zufällige Mutation.,"Alla fine di ogni battaglia, perdi permanentemente una statistica casuale e ottieni una mutazione casuale.","No final de cada batalha, perca um atributo aleatório permanentemente e obtenha uma mutação aleatória.",,,各バトル終了時、​ランダムな​ステータスを​永久に​失い、​ランダムな​ミューテーションを​獲得。[b][/b],
,,,,,,,,,,,
ARMOR_PHOENIXHAT_NAME,Phoenix Hat,,Sombrero del fénix,Chapeau phénix,Phoenixhut,Cappello della Fenice,Chapéu de Fênix,,,不死鳥の​帽子,
ARMOR_PHOENIXHAT_DESC,"+10% Dodge Chance. Each time you end movement, gain +1 [img:spd] and Charge 2.",,"+10 % de probabilidad de esquiva. Cada vez que termina un movimiento, obtiene +1 [img:spd] y 2 de carga.","Chances d'esquive +10&nbsp;%. Quand vous finissez de vous déplacer, [img:spd] +1&nbsp;et Charge +2.","+10&nbsp;% Ausweichchance. Jedes Mal, wenn du dich bewegt hast, erhältst du +1&nbsp;[img:spd] und Ladung&nbsp;2.","+10% di probabilità di schivata. Ogni volta che termini il movimento, ottieni +1 alla [img:spd] e Carica 2.","+10% de chance de esquiva. A cada vez que finalizar seu movimento, obtenha +1 de [img:spd] e carregamento 2.",,,+10%回避率。​移動終了時に​+1 [img:spd]と​チャージ2を​獲得。,
ARMOR_PHOENIXMASK_NAME,Phoenix Mask,,Máscara del fénix,Masque de phénix,Phoenixmaske,Maschera della Fenice,Máscara de Fênix,,,不死鳥の​仮面,
ARMOR_PHOENIXMASK_DESC,"+10% Dodge Chance. Each time you end movement, gain +1 [img:spd] and Charge 2.",,"+10 % de probabilidad de esquiva. Cada vez que termina un movimiento, obtiene +1 [img:spd] y 2 de carga.","Chances d'esquive +10&nbsp;%. Quand vous finissez de vous déplacer, [img:spd] +1&nbsp;et Charge +2.","+10&nbsp;% Ausweichchance. Jedes Mal, wenn du dich bewegt hast, erhältst du +1&nbsp;[img:spd] und Ladung&nbsp;2.","+10% di probabilità di schivata. Ogni volta che termini il movimento, ottieni +1 alla [img:spd] e Carica 2.","+10% de chance de esquiva. A cada vez que finalizar seu movimento, obtenha +1 de [img:spd] e carregamento 2.",,,+10%回避率。​移動終了時に​+1 [img:spd]と​チャージ2を​獲得。,
ARMOR_PHOENIXNECKLACE_NAME,Phoenix Necklace,,Gargantilla del fénix,Collier de phénix,Phoenixhalskette,Collana della Fenice,Colar de Fênix,,,不死鳥の​ネックレス,
ARMOR_PHOENIXNECKLACE_DESC,"+10% Dodge Chance. Each time you end movement, gain +1 [img:spd] and Charge 2.",,"+10 % de probabilidad de esquiva. Cada vez que termina un movimiento, obtiene +1 [img:spd] y 2 de carga.","Chances d'esquive +10&nbsp;%. Quand vous finissez de vous déplacer, [img:spd] +1&nbsp;et Charge +2.","+10&nbsp;% Ausweichchance. Jedes Mal, wenn du dich bewegt hast, erhältst du +1&nbsp;[img:spd] und Ladung&nbsp;2.","+10% di probabilità di schivata. Ogni volta che termini il movimento, ottieni +1 alla [img:spd] e Carica 2.","+10% de chance de esquiva. A cada vez que finalizar seu movimento, obtenha +1 de [img:spd] e carregamento 2.",,,+10%回避率。​移動終了時に​+1 [img:spd]と​チャージ2を​獲得。,
SETBONUS_PHOENIX_NAME,Phoenix Set Bonus!,,¡Bonificación de conjunto del fénix!,Bonus d'ensemble&nbsp;: phénix&nbsp;!,Setbonus: Phoenixrüstung!,Bonus Set: Fenice!,Bônus de Conjunto de Fênix!,,,不死鳥セットボーナス!,
SETBONUS_PHOENIX_DESC,Flying. You can move an extra time each turn.,,Vuela. Puede moverse otra vez cada turno.,Vol. Vous pouvez vous déplacer une fois de plus chaque tour.,Du fliegst. Du kannst dich in jedem Zug ein zusätzliches Mal bewegen.,Volo. Puoi muoverti una volta aggiuntiva ogni turno.,Voador. Você pode se mover uma vez adicional em cada turno.,,,飛行。​各ターンに​1回余分に​移動可能。[b][/b],
,,,,,,,,,,,
ARMOR_MINIMOON_NAME,Mini Moon,,Miniluna,Mini lune,Minimond,Mini Luna,Mini Lua,,,ミニムーン,
ARMOR_MINIMOON_DESC,Your basic attack has a +25% chance to shoot an asteroid at what it hits.+10% chance to Block.,,El ataque básico tiene +25 % de probabilidad de disparar un asteroide a aquello que golpea.+10 % de probabilidad de bloquear.,Votre attaque de base a 25&nbsp;% de chances de projeter un astéroïde sur la cible.Chances de bloquer les dégâts +10&nbsp;%.,"Dein Grundangriff hat eine +25%ige Wahrscheinlichkeit, einen Asteroiden auf das Ziel, das er trifft, zu verschießen.+10&nbsp;% Blockchance.",Il tuo attacco base ha un +25% di probabilità di sparare un asteroide contro ciò che colpisce.+10% di probabilità di Parata.,Seu ataque básico possui +25% de chance de atirar um asteroide em tudo que golpear.+10% de chance de bloquear.,,,通常攻撃が​命中対象に​+25%の​確率で​小惑星を​発射。​+10%ブロック率。[b][/b],
ARMOR_TINYPLANET_NAME,Tiny Planet,,Planeta pequeñito,Petite planète,Winziger Planet,Piccolo Pianeta,Planeta Minúsculo,,,小惑星,
ARMOR_TINYPLANET_DESC,Your basic attack pulls units towards you.Inflict Bruise on units who contact you.,,El ataque básico atrae a las unidades.Inflige moratón a las unidades que entren en contacto.,Votre attaque de base attire les unités vers vous.Inflige Contusion aux unités qui vous touchent.,"Dein Grundangriff zieht Einheiten an dich heran.Verursache Beulen bei Einheiten, die dich berühren.",Il tuo attacco base attira le unità verso di te.Infliggi Livido alle unità che ti toccano.,Seu ataque básico puxa unidades na sua direção.Aplique contusão em unidades que entrarem em contato com você.,,,通常攻撃が​ユニットを​あなたに​引き寄せる。​接触ユニットに​打撲を​付与。[b][/b],
ARMOR_ASTEROIDBELT_NAME,Asteroid Belt,,Cinturón de asteroides,Ceinture d'astéroïdes,Asteroidengürtel,Cintura di Asteroidi,Cinturão de Asteróides,,,小惑星帯,
ARMOR_ASTEROIDBELT_DESC,+2 Brace.+10% chance to block damage.,,+2 de refuerzo.+10 % de probabilidad de bloquear el daño.,Garde +2.Chances de bloquer les dégâts +10&nbsp;%.,"+2&nbsp;Wappnen.+10&nbsp;% Wahrscheinlichkeit, Schaden zu blockieren.",+2 alla Guardia.+10% di probabilità di bloccare il danno.,+2 de preparação.+10% de chance de bloquear dano.,,,+2ガード。​+10%ダメージブロック率。[b][/b],
SETBONUS_PLANET_NAME,Planet Set Bonus!,,¡Bonificación de conjunto planetario!,Bonus d'ensemble&nbsp;: planètes&nbsp;!,Setbonus: Planeten!,Bonus Set: Pianeta!,Bônus de Conjunto de Planeta!,,,惑星セットボーナス!,
SETBONUS_PLANET_DESC,Flying. Inflict Bruise 1 on units you make contact with.Pull every unit within 2 tiles toward you at the end of each round.,,Vuela. Inflige 1 de moratón a las unidades que entren en contacto.Atrae a todas las unidades en un radio de 2 casillas al final de cada ronda.,Vol. Inflige Contusion +1&nbsp;aux unités qui vous touchent.Attire vers vous les unités situées dans un rayon de 2&nbsp;cases à la fin de chaque manche.,"Du fliegst. Verursache Beulen&nbsp;1 bei Einheiten, die du berührst.Ziehe am Ende jeder Runde jede Einheit innerhalb von 2&nbsp;Feldern an dich heran.","Volo. Infliggi Livido 1 alle unità che ti toccano.Alla fine di ogni round, attiri verso di te tutte le unità entro 2 caselle.",Voador. Aplique contusão 1 em unidades com as quais você entra em contato.Puxe toda unidade dentro de 2 espaços de distância na sua direção no final de cada rodada.,,,飛行。​接触ユニットに​打撲1を​付与。​各ラウンド終了時、​2タイル以内の​全ユ​ニットを​あなたに​引き寄せる。[b][/b],
,,,,,,,,,,,
ARMOR_PROWLERSCAP_NAME,Prowler's Cap,,Gorra de maleante,Bonnet de rôdeur,Pirscherkappe,Berretto del Predatore,Chapéu de Gatuno,,,徘徊者の​帽子,
ARMOR_PROWLERSCAP_DESC,Backstabs have +25% Crit Chance.,,Los ataques por la espalda tienen +25 % de probabilidad de crítico.,Chances de critique par attaque sournoise +25&nbsp;%.,"Greifst du von hinten an, ist deine Trefferchance um +25&nbsp;% erhöht.",I colpi alle spalle hanno un +25% di probabilità di colpo critico.,Punhaladas possuem +25% de chance de crítico.,,,背後​攻撃が​+25%クリティカル率。[b][/b],
ARMOR_PROWLERSMASK_NAME,Prowler's Mask,,Máscara de maleante,Masque de rôdeur,Pirschermaske,Maschera del Predatore,Máscara de Gatuno,,,徘徊者の​仮面,
ARMOR_PROWLERSMASK_DESC,Backstabs inflict Bleed 1.,,Los ataques por la espalda infligen 1 de hemorragia.,Les attaques sournoises infligent Saignement +1.,"Greifst du von hinten an, verursachst du Blutung&nbsp;1.",I colpi alle spalle infliggono Sanguinamento 1.,Punhaladas aplicam sangramento 1.,,,背後​攻撃が​出血1を​付与。,
ARMOR_PROWLERSVIAL_NAME,Prowler's Vial,,Vial de maleante,Fiole du rôdeur,Pirscherfläschchen,Fiala del Predatore,Frasco de Gatuno,,,徘徊者の​小瓶,
ARMOR_PROWLERSVIAL_DESC,Backstabs heal you by 2 HP.,,Los ataques por la espalda devuelven 2 PS.,Les attaques sournoises vous rendent 2&nbsp;PV.,"Greifst du von hinten an, heilst du dich um 2&nbsp;LP.",I colpi alle spalle ti curano di 2 PS.,Punhaladas curam você em 2 PV.,,,背後攻撃で​2HP回復。,
SETBONUS_PROWLER_NAME,Prowler Set Bonus!,,¡Bonificación de conjunto de maleante!,Bonus d'ensemble&nbsp;: rôdeur&nbsp;!,Setbonus: Pirscherrüstung!,Bonus Set: Predatore!,Bônus de Conjunto de Gatuno!,,,徘徊者セットボーナス!,
SETBONUS_PROWLER_DESC,Backstabs are always critical.,,Los ataques por la espalda siempre son críticos.,Les attaques sournoises sont toujours critiques.,"Greifst du von hinten an, triffst du immer kritisch.",I colpi alle spalle sono sempre critici.,Punhaladas são sempre críticos.,,,背後​攻撃が​必ずクリティカル。[b][/b],
,,,,,,,,,,,
ARMOR_TINFOILHAT_NAME,Tinfoil Hat,,Gorro de papel de aluminio,Chapeau en papier d'alu,Aluhut,Cappello di Stagnola,Chapéu de Papel Alumínio,,,アルミホイルの​帽子,
ARMOR_TINFOILHAT_DESC,"You are immune to Charm, Madness, Fear and Confusion.",,"Es inmune al embrujo, la locura, el miedo y la confusión.","Immunité à l'Envoûtement, la Folie, la Peur et la Confusion.","Du bist immun gegen Charme, Wahnsinn, Angst und Verwirrung.","Sei immune a Fascino, Follia, Paura e Confusione.","Você é imune contra feitiço, insanidade, medo e confusão.",,,魅了、​狂気、​恐怖、​混乱が​無効。[b][/b],
ARMOR_MYSTICEYE_NAME,Mystic Eye,,Ojo místico,Œil mystique,Mystisches Auge,Occhio Mistico,Olho Místico,,,神秘の​目,
ARMOR_MYSTICEYE_DESC,+25% chance to reflect projectiles. Your tile-targeted spells have +2 range.,,+25 % de probabilidad de devolver los proyectiles. Los hechizos que pueden marcar casillas como objetivo tienen +2 de alcance.,Chances de renvoyer les projectiles +25&nbsp;%. Vos sorts ciblant une case gagnent Portée +2.,"+25&nbsp;% Wahrscheinlichkeit, Geschosse zu reflektieren. Deine Zauber, die auf ein Einzelfeld zielen, haben +2&nbsp;Reichweite.",+25% di probabilità di riflettere i proiettili. Gli incantesimi che prendono di mira le caselle hanno +2 al raggio d'azione.,+25% de chance de refletir projéteis. Seus encantamentos voltados para espaços possuem +2 de alcance.,,,+25%飛び道具反射率。​タイル指定スペルが​+2射程。[b][/b],
ARMOR_DIVINERSCLOTH_NAME,Diviner's Cloth,,Paño de clarividente,Étoffe de devin,Wahrsagerrobe,Tessuto del Divinatore,Pano de Vidente,,,占い師の​布,
ARMOR_DIVINERSCLOTH_DESC,Adjacent allies have +25% Dodge Chance.Give +1 Charge to all adjacent allies at the end of your turn.,,Los aliados adyacentes tiene +25 % de probabilidad de esquiva.Otorga +1 de carga a todos los aliados adyacentes al final del turno.,Chances d'esquive +25&nbsp;% pour les alliés adjacents.Charge +1&nbsp;pour les alliés adjacents à la fin de votre tour.,Benachbarte Verbündete haben +25&nbsp;% Ausweichchance.Verleihe benachbarten Verbündeten am Ende deines Zuges +1&nbsp;Ladung.,Gli alleati adiacenti hanno un +25% di probabilità di schivare.Fornisci +1 Carica a tutti gli alleati adiacenti alla fine del tuo turno.,Aliados adjacentes possuem +25% de chance de esquiva.Conceda +1 carga a todos os aliados adjacentes no final do seu turno.,,,隣接味方が​+25%回避率。​ターン終了時に​全隣接味方に​+1チャージを​付与。[b][/b],
SETBONUS_PSYCHIC_NAME,Psychic Set Bonus!,,¡Bonificación de conjunto de ocultista!,Bonus d'ensemble&nbsp;: médium&nbsp;!,Setbonus: Medium!,Bonus Set: Psionico!,Bônus de Conjunto de Psíquico!,,,超能力セットボーナス!,
SETBONUS_PSYCHIC_DESC,"When you gain excess mana, reduce the cost of all your spells by that amount until you cast them.",,"Cuando obtiene exceso de maná, reduce el coste de todos sus hechizos según esa cantidad hasta que los lanza.","Quand vous gagnez du mana excédentaire, réduisez le coût de tous vos sorts de ce montant jusqu'à ce que vous les lanciez.","Wenn du überschüssiges Mana erhältst, reduzieren sich die Kosten all deiner Zauber um diese Menge, bis du sie wirkst.","Quando ottieni mana in eccesso, riduci il costo di tutti i tuoi incantesimi di quella quantità finché non li lanci.","Ao ganhar mana em excesso, reduza o custo de todos os seus encantamentos em uma quantidade equivalente até lançá-los.",,,過剰マナを​獲得すると、​その​分だけ​全スペルの​コストを​詠唱まで​軽減。[b][/b],
,,,,,,,,,,,
ARMOR_RADIOACTIVEHAT_NAME,Radioactive Hat,,Gorro radiactivo,Chapeau radioactif,Radioaktiver Hut,Cappello Radioattivo,Chapéu Radioativo,,,放射能の​帽子,
ARMOR_RADIOACTIVEHAT_DESC,Adjacent units get All Stats Down.,,Las unidades adyacentes reciben reducción total.,Les unités adjacentes subissent Baisse de stats.,Benachbarte Einheiten erleiden einen Malus auf alle Attribute.,Le unità adiacenti subiscono Diminuzione delle Statistiche.,Unidades adjacentes têm todos os atributos diminuídos.,,,隣接ユニットが​全ステータス低下を​受ける。[b][/b],
ARMOR_RADIOACTIVEMASK_NAME,Radioactive Mask,,Máscara radiactiva,Masque radioactif,Radioaktive Maske,Maschera Radioattiva,Máscara Radioativa,,,放射能の​仮面,
ARMOR_RADIOACTIVEMASK_DESC,Adjacent units get All Stats Down.,,Las unidades adyacentes reciben reducción total.,Les unités adjacentes subissent Baisse de stats.,Benachbarte Einheiten erleiden einen Malus auf alle Attribute.,Le unità adiacenti subiscono Diminuzione delle Statistiche.,Unidades adjacentes têm todos os atributos diminuídos.,,,隣接ユニットが​全ステータス低下を​受ける。[b][/b],
ARMOR_RADIOACTIVENECKLACE_NAME,Radioactive Necklace,,Gargantilla radiactiva,Collier radioactif,Radioaktive Halskette,Collana Radioattiva,Colar Radioativo,,,放射能の​ネックレス,
ARMOR_RADIOACTIVENECKLACE_DESC,Adjacent units get All Stats Down.,,Las unidades adyacentes reciben reducción total.,Les unités adjacentes subissent Baisse de stats.,Benachbarte Einheiten erleiden einen Malus auf alle Attribute.,Le unità adiacenti subiscono Diminuzione delle Statistiche.,Unidades adjacentes têm todos os atributos diminuídos.,,,隣接ユニットが​全ステータス低下を​受ける。[b][/b],
SETBONUS_RADIOACTIVE_NAME,Radioactive Set Bonus!,,¡Bonificación de conjunto radiactivo!,Bonus d'ensemble&nbsp;: radioactif&nbsp;!,Setbonus: Radioaktive Rüstung!,Bonus Set: Radioattività!,Bônus de Conjunto Radioativo!,,,放射能セットボーナス!,
